Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / United States,Price / United States,Compare At Price / United States,Included / International,Price / International,Compare At Price / International,Status
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_Red_Back_Blank_lo_mini.jpg?v=1617862884,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Black_lo_mini.jpg?v=1617862884,kg,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_White_lo_mini.jpg?v=1617862884,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Blue_lo_mini.jpg?v=1617952937,kg,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_White_Back_Blank_lo_mini.jpg?v=1617862884,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_White_lo_mini.jpg?v=1617862884,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Black_lo_mini.jpg?v=1617862884,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_Black_lo_mini.jpg?v=1617862871,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_Black_Back_Blank_lo_mini.jpg?v=1617862871,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Blue_lo_mini.jpg?v=1617952937,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_Blue_lo_mini.jpg?v=1617952937,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_Blue_Back_Blank_lo_mini.jpg?v=1617952937,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,Molson Vintage Red Custom Sports Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splintering. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,"",BEER,false,Colour,Red,,,,,,,,"",26000.0,shopify,998,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Red_lo_mini_e8e77b12-02c5-4b80-a53d-6f708be8185c.jpg?v=1617862981,1,"",false,Molson Canadian White Custom Sports Chair | MyCustomSportsChair.com,Kick back in style with our Molson Canadian White customizable chair - the perfect accompaniment to a ice cold beer. Shop online at MyCustomSportsChair.com.,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Red_lo_mini_e8e77b12-02c5-4b80-a53d-6f708be8185c.jpg?v=1617862981,kg,,,true,,,true,,,draft
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,White,,,,,,,,"",26000.0,shopify,997,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_Red_lo_mini_5a3c3b7f-8bd9-45ce-adf8-b177f07db7b8.jpg?v=1617862981,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_White_lo_mini_a9096491-3baf-40b9-bd91-a45940e9af7d.jpg?v=1617862981,kg,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_Red_Back_Blank_lo_mini_e40bdebb-45ac-418d-9522-18d35f315c92.jpg?v=1617862981,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Black_lo_mini_1af2d91d-2b21-4129-8de6-354d828591f5.jpg?v=1617862981,kg,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_White_lo_mini_a9096491-3baf-40b9-bd91-a45940e9af7d.jpg?v=1617862981,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Blue_lo_mini_26b9b5a5-bfc8-4909-a084-8d6442fb4e8e.jpg?v=1617952998,kg,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_White_Back_Blank_lo_mini_4022315e-aa9a-4a70-96c0-6d71859488d9.jpg?v=1617862981,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_White_lo_mini_fd60d845-a62b-4dcb-a41a-b72990a34188.jpg?v=1617862981,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Black_lo_mini_1af2d91d-2b21-4129-8de6-354d828591f5.jpg?v=1617862981,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_Black_lo_mini_01ae5b02-a972-4ce1-a0e9-0a3f5db68227.jpg?v=1617862971,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_Black_Back_Blank_lo_mini_16e974e5-75b9-47aa-af5f-ca714656ddf7.jpg?v=1617862971,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Front_Blue_lo_mini_26b9b5a5-bfc8-4909-a084-8d6442fb4e8e.jpg?v=1617952998,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageRed_Back_Blue_lo_mini_1b268f2b-430c-4aed-a8a5-5e337d010345.jpg?v=1617953010,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-vintage-red-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/VintageR_Blue_Back_Blank_lo_mini_637cacea-467a-432c-8fb3-3db4160c8285.jpg?v=1617953010,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-export-complete-custom-with-personalized-name-and-number-chair-mini,Molson Export Complete Custom with personalized name and number Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,Complete Custom with personalized name and number Chair,BEER,false,Colour,Red,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Red_lo_28bbb43b-d0bd-40e8-8e27-7f3911747a21.jpg?v=1684329485,1,"",false,Molson Export Complete Custom personalized name & number Chair Mini,"Kick back and relax in our completely customizable Molson Export sports chair! Add your name and number, perfect for your next tailgate!  $40 shipping across the US.",Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Red_lo_28bbb43b-d0bd-40e8-8e27-7f3911747a21.jpg?v=1684329485,kg,,,true,,,true,,,draft
molson-export-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,White,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_White_lo_e571e5fc-b70d-408d-857e-502fb4b362d5.jpg?v=1684329485,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_White_lo_e571e5fc-b70d-408d-857e-502fb4b362d5.jpg?v=1684329485,kg,,,,,,,,,
molson-export-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Black_lo_a5825dc6-dbf2-484c-b70e-c58ec586af4b.jpg?v=1684329485,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Black_lo_a5825dc6-dbf2-484c-b70e-c58ec586af4b.jpg?v=1684329485,kg,,,,,,,,,
molson-export-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Back_Red_Blank_lo_mini.jpg?v=1684329485,4,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-export-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Back_White_Blank_lo_mini.jpg?v=1684329485,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-export-complete-custom-with-personalized-name-and-number-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Back_Black_Blank_lo_mini.jpg?v=1684329485,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
molson-export-custom-sports-chair-mini,Molson Export Custom Sports Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,"",BEER,false,Colour,Red,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Red_lo_99285bfa-5a7b-4103-a624-17fb8f4603e1.jpg?v=1684329407,1,"",false,Molson Export Custom Sports Chair Mini | MyCustomSportsChair.com,"Our Molson Export custom sports chairs are perfect for kicking back and relaxing. Add your name so even if someone steals your beer, you won't lose your seat.  ",Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Red_lo_99285bfa-5a7b-4103-a624-17fb8f4603e1.jpg?v=1684329407,kg,,,true,,,true,,,draft
molson-export-custom-sports-chair-mini,,,,,,,,,White,,,,,,,,"",26000.0,shopify,998,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_White_lo_bd54572c-3b98-436a-982d-bc1c313e9171.jpg?v=1684329407,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_White_lo_bd54572c-3b98-436a-982d-bc1c313e9171.jpg?v=1684329407,kg,,,,,,,,,
molson-export-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Black_lo_813cd2a8-5ce1-4ace-968e-96bc8b574bf4.jpg?v=1684329407,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/files/Export_Front_Black_lo_813cd2a8-5ce1-4ace-968e-96bc8b574bf4.jpg?v=1684329407,kg,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,Retro Molson Canadian White Complete Custom with personalized name and number Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,Complete Custom with personalized name and number Chair,BEER,false,Colour,White,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_White_lo_mini.jpg?v=1617951844,1,"",false,Customizable Molson Canadian White Sports Chair | MyCustomSportsChair.com,"Enjoy a beer in our completely customizable Molson Canadian white sports chair! Add your name and number, perfect for the sports fan in your life! $40 shipping across the US.",Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_White_lo_mini.jpg?v=1617951844,kg,,,true,,,true,,,draft
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_White_lo_mini.jpg?v=1617951844,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Black_lo_mini.jpg?v=1617951844,kg,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,Red,,,,,,,,"",26000.0,shopify,997,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_WhiteBlank_lo_mini.jpg?v=1617951844,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Red_lo_mini.jpg?v=1617951844,kg,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,shopify,999,deny,manual,449.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Red_lo_mini.jpg?v=1617951844,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Blue_lo_mini.jpg?v=1617951857,kg,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_Red_lo_mini.jpg?v=1617951844,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_RedBlank_lo_mini.jpg?v=1617951844,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Black_lo_mini.jpg?v=1617951844,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_Black_lo_mini.jpg?v=1617951844,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_BlackBlank_lo_mini.jpg?v=1617951844,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Blue_lo_mini.jpg?v=1617951857,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_Blue_lo_mini.jpg?v=1617951857,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
custom-branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_BlueBlank_lo_mini.jpg?v=1617951857,12,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,Retro Molson Canadian White Custom Sports Chair Mini,"<p><span>The High Density Polyethylene (HDPE) Plastic Muskoka/ Adirondack Chair.</span></p>
<p><span>Made from 95% recycled material; maintenance free and resistant to : Moisture, Fading, Warping and Splinting. Equally matching the high quality of the chair with the Professional Grade 3M Certified Vinyl Print technology with UV stabilizers to prevent fading. </span><br><br></p>
<ul>
<li><span style=""line-height: 1.4;"">*3/4” Traditional Adirondack Curved Back Style</span></li>
<li><span style=""line-height: 1.4;"">Folding Style for portability</span></li>
<li><span style=""line-height: 1.4;"">Base Chair Colors: Black, Dark Blue, Red, White</span></li>
<li><span style=""line-height: 1.4;"">Stainless Steel Hardware</span></li>
<li><span style=""line-height: 1.4;"">Made from Recycled Plastic (HDPE)</span></li>
<li><span style=""line-height: 1.4;"">Professional Grade 3M Certified Vinyl</span></li>
<li><span style=""line-height: 1.4;"">UV stabilizer technology to prevent fading</span></li>
</ul>",mycustomsportschair,,"",BEER,false,Colour,White,,,,,,,,"",26000.0,shopify,997,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_White_lo_mini_6f75955c-dfc0-4c35-b342-6eb744fc957c.jpg?v=1617951894,1,"",false,Molson Canadian White Custom Sports Chair | MyCustomSportsChair.com,Kick back in style with our Molson Canadian White customizable chair - the perfect accompaniment to a ice cold beer. Shop online at MyCustomSportsChair.com.,Furniture > Outdoor Furniture > Outdoor Seating > Outdoor Chairs,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_White_lo_mini_6f75955c-dfc0-4c35-b342-6eb744fc957c.jpg?v=1617951894,kg,,,true,,,true,,,draft
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,Black,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_White_lo_mini_a0964cab-cd0b-4517-97a3-6f6f3319b941.jpg?v=1617951894,2,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Black_lo_mini_7bc62a88-a9ff-4dd0-9b57-278c7c2c8888.jpg?v=1617951894,kg,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,Red,,,,,,,,"",26000.0,shopify,998,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_WhiteBlank_lo_mini_7f741640-b7ee-49f1-b23d-702de21a9688.jpg?v=1617951894,3,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Red_lo_mini_a5728436-9d8a-42ef-a59e-fa90041d9a82.jpg?v=1617951894,kg,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,Blue,,,,,,,,"",26000.0,shopify,999,deny,manual,399.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Red_lo_mini_a5728436-9d8a-42ef-a59e-fa90041d9a82.jpg?v=1617951894,4,"",,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Blue_lo_mini_b1856acb-446b-4b67-ba33-82033bfea427.jpg?v=1617951905,kg,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_Red_lo_mini_965587f3-276b-48d3-ac90-977ec5dd9133.jpg?v=1617951894,5,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_RedBlank_lo_mini_947a0195-bfe4-4988-bd78-77864e54d794.jpg?v=1617951894,6,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Black_lo_mini_7bc62a88-a9ff-4dd0-9b57-278c7c2c8888.jpg?v=1617951894,7,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_Black_lo_mini_35adcc53-30e7-4762-be30-b54bb354e66b.jpg?v=1617951894,8,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_BlackBlank_lo_mini_f0a6ac66-aa20-43d8-99bc-c7f60bd10806.jpg?v=1617951894,9,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Front_Blue_lo_mini_b1856acb-446b-4b67-ba33-82033bfea427.jpg?v=1617951905,10,"",,,,,,,,,,,,,,,,,,,,,,,,,,
branded-molson-canadian-white-custom-sports-chair-mini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1049/2124/products/MolsonWhite_Back_Blue_lo_mini_42e78e8e-b4e6-4a96-bb0f-f6ec3d417a09.jpg?v=1617951905,11,"",,,,,,,,,,,,,,,,,,,,,,,,,,
